Iteration,Latency/Jitter (ns)
2162,-42357
2163,27472
2164,81703
2165,156501
2166,8577
2167,-222981
2168,14107
2169,9789
2170,-80157
2171,51787
2172,-846085
2173,-126783
2174,-83483
2175,36298
2176,-28742
2177,-28071
2178,84448
2179,-12723
2180,54652
2181,-39963
2182,-37909
2183,-26578
2184,84147
2185,-932756
2186,-115382
2187,-13754
2188,274289
2189,-898963
2190,-390191
2191,58209
2192,-924440
2193,-142362
2194,22834
2195,-23382
2196,55945
2197,111237
2198,-139927
2199,47278
2200,40566
2201,174534
2202,-290798
2203,-10237
2204,62417
2205,-44341
2206,54232
2207,-70319
2208,39144
2209,34355
2210,261235
2211,-889175
2212,-417461
2213,26470
2214,-44260
2215,-17501
2216,18946
2217,415310
2218,-293292
2219,-95746
2220,332
2221,37371
2222,-56323
2223,12444
2224,-249
2225,118732
2226,-85627
2227,-23893
2228,48110
2229,-37168
2230,-15207
2231,-12893
2232,663
2233,16452
2234,94366
2235,-777218
2236,-325211
2237,78136
2238,-95916
2239,18615
2240,38473
2241,-48919
2242,1804
2243,5652
2244,21070
2245,-28391
2246,27903
2247,-39542
2248,145791
2249,-146650
2250,198419
2251,-184581
2252,-6692
2253,14678
2254,30167
2255,102330
2256,-104522
2257,-36957
2258,11463
2259,95568
2260,-86579
2261,29667
2262,256656
2263,-892751
2264,-293763
2265,-152021
2266,46187
2267,-928117
2268,-76380
2269,-22340
2270,32231
2271,-16480
2272,6573
2273,48601
2274,-39492
2275,105246
2276,-73515
2277,-68055
2278,32973
2279,21321
2280,-42007
2281,4249
2282,72224
2283,5471
2284,7676
2285,-65571
2286,41518
2287,-92280
2288,171849
2289,-117847
2290,52228
2291,-33842
2292,-18724
2293,46087
2294,5561
2295,-50171
2296,47008
