Iteration,Latency/Jitter (ns)
1397,-982157
1398,-25594
1399,-23590
1400,21685
1401,-981986
1402,-26015
1403,21254
1404,-982026
1405,-24712
1406,-23891
1407,21946
1408,-982066
1409,-23300
1410,19471
1411,-981696
1412,-25964
1413,-23280
1414,21314
1415,-981835
1416,-25053
1417,20583
1418,-982026
1419,-24883
1420,-22939
1421,20753
1422,-982246
1423,-24633
1424,-23710
1425,21314
1426,-981956
1427,-25534
1428,21815
1429,-982056
1430,-25704
1431,-20745
1432,27556
1433,-974972
1434,-41024
1435,21354
1436,-981705
1437,-24813
1438,-24693
1439,21836
1440,-981986
1441,-24953
1442,-23380
1443,20994
1444,-981936
1445,-25824
1446,21394
1447,-982036
1448,-24322
1449,-24352
1450,21274
1451,-982056
1452,-23370
1453,22967
1454,-981775
1455,-23300
1456,-28280
1457,21504
1458,-981976
1459,-23139
1460,-24643
1461,19430
1462,-981775
1463,-25244
1464,21726
1465,-981956
1466,-25374
1467,-23460
1468,21454
1469,-981906
1470,-26395
1471,22236
1472,-982046
1473,-20184
1474,5635
1475,-37416
1476,18248
1477,-980603
1478,-21957
1479,25351
1480,-977688
1481,-37156
1482,-23491
1483,21053
1484,-980172
1485,-27157
1486,-24001
1487,20873
1488,-981275
1489,-25884
1490,21565
1491,-981445
1492,-25284
1493,-24121
1494,21795
1495,-981675
1496,-23450
1497,19270
1498,-980323
1499,-24983
1500,18499
1501,-36485
1502,20382
1503,-979581
1504,-28019
1505,-24452
1506,21093
1507,-981715
1508,-24632
1509,-23881
1510,14441
1511,-971967
1512,-37877
1513,19741
1514,-981085
1515,-25894
1516,-1739
1517,10964
1518,-980464
1519,-26896
1520,21094
1521,-982126
1522,-26196
1523,-22638
1524,21434
1525,-980242
1526,-40663
1527,4162
1528,15734
1529,-980353
1530,-26205
1531,19701
1532,-980964
1533,-25694
1534,-23580
1535,20482
1536,-981616
1537,-25324
1538,-22839
1539,21304
1540,-980223
1541,-27487
1542,21023
1543,-981586
1544,-24482
1545,-24151
1546,21775
1547,-980904
1548,-27648
1549,21715
1550,-981545
1551,-24983
1552,-23780
1553,20192
1554,-981525
1555,-25324
1556,-23119
1557,21735
1558,-981605
1559,-26496
1560,21896
1561,-981706
1562,-24993
1563,-24592
1564,22236
1565,-981385
1566,144416
1567,-974292
1568,-221032
1569,27305
1570,-974251
1571,-34832
1572,18269
1573,-981355
1574,-24742
1575,-23992
1576,21405
1577,-981305
1578,-26686
1579,21926
1580,-981455
1581,-25554
1582,-24012
1583,21214
1584,-981586
1585,-24862
1586,-24602
1587,20943
1588,-981665
1589,-25374
1590,21054
1591,-981385
1592,-25283
1593,-19503
1594,17457
1595,-981675
1596,-25344
1597,21033
1598,-981545
1599,-25253
1600,-21236
1601,18980
1602,-981536
1603,-25323
1604,-24362
1605,22607
1606,-981495
1607,-26556
1608,208177
1609,-975935
1610,-218507
1611,-22288
1612,20282
1613,-981354
1614,-26086
1615,-22478
1616,21254
1617,-981505
1618,-26275
1619,21014
1620,-981546
1621,-24802
1622,-23991
1623,21043
1624,-981585
1625,-25323
1626,21013
1627,-981635
1628,-24963
1629,-21807
1630,19521
1631,-981485
1632,-25624
1633,20593
1634,-981485
1635,-25534
1636,-22559
1637,19761
1638,-981385
1639,-25273
1640,-23911
1641,22917
